date,product_id,product_name,category,brand,region,store_id,store_name,store_latitude,store_longitude,units_sold,unit_price,promo,discount_pct,revenue
2024-06-17,P1007,Pretzels,Snacks,SaltyTwist,South,S018,PrimePick South,6.45678,3.54321,123,1.49,No,0,183.27
2024-06-17,P1007,Pretzels,Snacks,SaltyTwist,East,S003,QuickBuy East,6.78901,4.12345,47,3.95,No,0,185.65
2024-06-17,P1007,Pretzels,Snacks,SaltyTwist,West,S012,FreshHub West,6.12345,2.87654,195,2.44,No,0,475.8
2024-06-17,P1008,Iced Tea,Beverages,TeaZen,North,S009,EliteMart North,6.4321,3.21098,185,3.62,No,0,669.7
2024-06-17,P1008,Iced Tea,Beverages,TeaZen,South,S006,PrimeCart South,6.09876,3.76543,135,3.68,Yes,20,496.8
2024-06-17,P1008,Iced Tea,Beverages,TeaZen,East,S019,EastBay Market,6.98765,4.45678,129,2.62,Yes,15,337.98
2024-06-17,P1008,Iced Tea,Beverages,TeaZen,West,S004,ValueHub West,6.23456,2.98765,98,1.2,No,0,117.6
2024-06-18,P1001,Crunchy Chips,Snacks,MegaCrunch,North,S005,UrbanGrocer North,6.65432,3.4321,57,2.65,No,0,151.04999999999998
2024-06-18,P1001,Crunchy Chips,Snacks,MegaCrunch,South,S010,QuickStop South,6.21098,3.98765,173,1.31,Yes,10,226.63
2024-06-18,P1001,Crunchy Chips,Snacks,MegaCrunch,East,S003,QuickBuy East,6.78901,4.12345,63,3.06,No,0,192.78
2024-06-18,P1001,Crunchy Chips,Snacks,MegaCrunch,West,S012,FreshHub West,6.12345,2.87654,43,3.32,No,0,142.76
2024-06-18,P1002,Sparkling Water,Beverages,AquaFresh,North,S013,SuperSave North,6.56789,3.54321,164,5.28,No,0,865.9200000000001
2024-06-18,P1002,Sparkling Water,Beverages,AquaFresh,South,S014,ValueCart South,6.32109,3.65432,184,2.26,No,0,415.84
2024-06-18,P1002,Sparkling Water,Beverages,AquaFresh,East,S007,FastLane East,6.87654,4.23456,94,2.98,No,0,280.12
2024-06-18,P1002,Sparkling Water,Beverages,AquaFresh,West,S016,MetroValue West,6.45678,3.12345,75,1.64,No,0,122.99999999999999
2024-06-18,P1003,Herbal Shampoo,Personal Care,NatureCare,North,S005,UrbanGrocer North,6.65432,3.4321,53,5.9,No,0,312.70000000000005
2024-06-18,P1003,Herbal Shampoo,Personal Care,NatureCare,South,S006,PrimeCart South,6.09876,3.76543,95,2.0,Yes,20,190.0
2024-06-18,P1003,Herbal Shampoo,Personal Care,NatureCare,East,S003,QuickBuy East,6.78901,4.12345,161,3.58,No,0,576.38
2024-06-18,P1003,Herbal Shampoo,Personal Care,NatureCare,West,S016,MetroValue West,6.45678,3.12345,175,1.75,No,0,306.25
2024-06-18,P1004,Chocolate Bar,Snacks,SweetWave,North,S013,SuperSave North,6.56789,3.54321,66,1.84,Yes,20,121.44000000000001
2024-06-18,P1004,Chocolate Bar,Snacks,SweetWave,South,S002,CitySuper South,6.12345,3.87654,67,3.05,Yes,15,204.35
2024-06-18,P1004,Chocolate Bar,Snacks,SweetWave,East,S011,CityPantry East,6.76543,4.01234,114,2.16,No,0,246.24
2024-06-18,P1004,Chocolate Bar,Snacks,SweetWave,West,S020,WestGate Store,6.01234,2.76543,126,3.58,No,0,451.08
2024-06-18,P1005,Energy Drink,Beverages,PowerUp,North,S005,UrbanGrocer North,6.65432,3.4321,30,2.6,No,0,78.0
2024-06-18,P1005,Energy Drink,Beverages,PowerUp,South,S002,CitySuper South,6.12345,3.87654,148,5.57,Yes,20,824.36
2024-06-18,P1005,Energy Drink,Beverages,PowerUp,East,S011,CityPantry East,6.76543,4.01234,67,4.29,No,0,287.43
2024-06-18,P1005,Energy Drink,Beverages,PowerUp,West,S004,ValueHub West,6.23456,2.98765,66,3.89,Yes,20,256.74
2024-06-18,P1006,Toilet Paper,Personal Care,SoftCare,North,S005,UrbanGrocer North,6.65432,3.4321,64,2.43,Yes,10,155.52
2024-06-18,P1006,Toilet Paper,Personal Care,SoftCare,South,S002,CitySuper South,6.12345,3.87654,121,1.55,No,0,187.55
2024-06-18,P1006,Toilet Paper,Personal Care,SoftCare,East,S019,EastBay Market,6.98765,4.45678,99,1.54,No,0,152.46
2024-06-18,P1006,Toilet Paper,Personal Care,SoftCare,West,S020,WestGate Store,6.01234,2.76543,132,3.55,No,0,468.59999999999997
2024-06-18,P1007,Pretzels,Snacks,SaltyTwist,North,S013,SuperSave North,6.56789,3.54321,91,4.32,Yes,20,393.12
2024-06-18,P1007,Pretzels,Snacks,SaltyTwist,South,S010,QuickStop South,6.21098,3.98765,142,4.02,No,0,570.8399999999999
2024-06-18,P1007,Pretzels,Snacks,SaltyTwist,East,S011,CityPantry East,6.76543,4.01234,140,1.87,No,0,261.8
2024-06-18,P1007,Pretzels,Snacks,SaltyTwist,West,S008,DailyBasket West,6.34567,3.09876,155,5.15,No,0,798.25
2024-06-18,P1008,Iced Tea,Beverages,TeaZen,North,S005,UrbanGrocer North,6.65432,3.4321,109,3.54,No,0,385.86
2024-06-18,P1008,Iced Tea,Beverages,TeaZen,South,S018,PrimePick South,6.45678,3.54321,84,3.1,Yes,20,260.40000000000003
2024-06-18,P1008,Iced Tea,Beverages,TeaZen,East,S003,QuickBuy East,6.78901,4.12345,169,3.13,No,0,528.97
2024-06-18,P1008,Iced Tea,Beverages,TeaZen,West,S012,FreshHub West,6.12345,2.87654,125,2.12,No,0,265.0
2024-06-19,P1001,Crunchy Chips,Snacks,MegaCrunch,North,S001,MetroMart North,6.54321,3.32109,178,1.49,No,0,265.21999999999997
2024-06-19,P1001,Crunchy Chips,Snacks,MegaCrunch,South,S006,PrimeCart South,6.09876,3.76543,104,2.6,Yes,20,270.40000000000003
2024-06-19,P1001,Crunchy Chips,Snacks,MegaCrunch,East,S003,QuickBuy East,6.78901,4.12345,193,1.79,Yes,10,345.47
2024-06-19,P1001,Crunchy Chips,Snacks,MegaCrunch,West,S016,MetroValue West,6.45678,3.12345,127,3.7,Yes,10,469.90000000000003
2024-06-19,P1002,Sparkling Water,Beverages,AquaFresh,North,S013,SuperSave North,6.56789,3.54321,131,1.75,Yes,20,229.25
2024-06-19,P1002,Sparkling Water,Beverages,AquaFresh,South,S006,PrimeCart South,6.09876,3.76543,127,4.5,No,0,571.5
2024-06-19,P1002,Sparkling Water,Beverages,AquaFresh,East,S019,EastBay Market,6.98765,4.45678,165,2.91,No,0,480.15000000000003
2024-06-19,P1002,Sparkling Water,Beverages,AquaFresh,West,S008,DailyBasket West,6.34567,3.09876,93,5.43,No,0,504.98999999999995
2024-06-19,P1003,Herbal Shampoo,Personal Care,NatureCare,North,S001,MetroMart North,6.54321,3.32109,115,5.93,No,0,681.9499999999999
2024-06-19,P1003,Herbal Shampoo,Personal Care,NatureCare,South,S002,CitySuper South,6.12345,3.87654,145,3.32,No,0,481.4
2024-06-19,P1003,Herbal Shampoo,Personal Care,NatureCare,East,S015,QuickPick East,6.65432,4.34567,79,5.1,No,0,402.9
2024-06-19,P1003,Herbal Shampoo,Personal Care,NatureCare,West,S008,DailyBasket West,6.34567,3.09876,156,1.57,No,0,244.92000000000002
2024-06-19,P1004,Chocolate Bar,Snacks,SweetWave,North,S001,MetroMart North,6.54321,3.32109,164,1.55,Yes,15,254.20000000000002
2024-06-19,P1004,Chocolate Bar,Snacks,SweetWave,South,S018,PrimePick South,6.45678,3.54321,53,3.3,No,0,174.89999999999998
2024-06-19,P1004,Chocolate Bar,Snacks,SweetWave,East,S011,CityPantry East,6.76543,4.01234,161,4.96,No,0,798.56
2024-06-19,P1004,Chocolate Bar,Snacks,SweetWave,West,S008,DailyBasket West,6.34567,3.09876,55,4.96,No,0,272.8
2024-06-19,P1005,Energy Drink,Beverages,PowerUp,North,S017,UrbanChoice North,6.78901,3.6789,156,1.58,Yes,10,246.48000000000002
2024-06-19,P1005,Energy Drink,Beverages,PowerUp,South,S010,QuickStop South,6.21098,3.98765,86,5.49,Yes,15,472.14000000000004
2024-06-19,P1005,Energy Drink,Beverages,PowerUp,East,S007,FastLane East,6.87654,4.23456,97,1.95,No,0,189.15
2024-06-19,P1005,Energy Drink,Beverages,PowerUp,West,S004,ValueHub West,6.23456,2.98765,88,5.25,No,0,462.0
2024-06-19,P1006,Toilet Paper,Personal Care,SoftCare,North,S001,MetroMart North,6.54321,3.32109,86,3.7,No,0,318.2
2024-06-19,P1006,Toilet Paper,Personal Care,SoftCare,South,S002,CitySuper South,6.12345,3.87654,161,4.07,No,0,655.2700000000001
2024-06-19,P1006,Toilet Paper,Personal Care,SoftCare,East,S019,EastBay Market,6.98765,4.45678,139,3.03,Yes,20,421.16999999999996
2024-06-19,P1006,Toilet Paper,Personal Care,SoftCare,West,S016,MetroValue West,6.45678,3.12345,168,5.13,No,0,861.84
2024-06-19,P1007,Pretzels,Snacks,SaltyTwist,North,S017,UrbanChoice North,6.78901,3.6789,168,5.06,Yes,15,850.0799999999999
2024-06-19,P1007,Pretzels,Snacks,SaltyTwist,South,S002,CitySuper South,6.12345,3.87654,193,4.88,Yes,20,941.84
2024-06-19,P1007,Pretzels,Snacks,SaltyTwist,East,S007,FastLane East,6.87654,4.23456,54,5.77,No,0,311.58
2024-06-19,P1007,Pretzels,Snacks,SaltyTwist,West,S016,MetroValue West,6.45678,3.12345,187,1.01,No,0,188.87
2024-06-19,P1008,Iced Tea,Beverages,TeaZen,North,S001,MetroMart North,6.54321,3.32109,159,4.95,No,0,787.0500000000001
2024-06-19,P1008,Iced Tea,Beverages,TeaZen,South,S014,ValueCart South,6.32109,3.65432,101,5.09,No,0,514.09
2024-06-19,P1008,Iced Tea,Beverages,TeaZen,East,S015,QuickPick East,6.65432,4.34567,31,3.37,Yes,10,104.47
2024-06-19,P1008,Iced Tea,Beverages,TeaZen,West,S012,FreshHub West,6.12345,2.87654,100,1.75,No,0,175.0
2024-06-20,P1001,Crunchy Chips,Snacks,MegaCrunch,North,S001,MetroMart North,6.54321,3.32109,144,4.96,No,0,714.24
2024-06-20,P1001,Crunchy Chips,Snacks,MegaCrunch,South,S018,PrimePick South,6.45678,3.54321,114,4.37,No,0,498.18
2024-06-20,P1001,Crunchy Chips,Snacks,MegaCrunch,East,S003,QuickBuy East,6.78901,4.12345,180,4.84,No,0,871.1999999999999
2024-06-20,P1001,Crunchy Chips,Snacks,MegaCrunch,West,S004,ValueHub West,6.23456,2.98765,30,3.9,No,0,117.0
2024-06-20,P1002,Sparkling Water,Beverages,AquaFresh,North,S001,MetroMart North,6.54321,3.32109,145,3.8,No,0,551.0
2024-06-20,P1002,Sparkling Water,Beverages,AquaFresh,South,S006,PrimeCart South,6.09876,3.76543,93,5.28,No,0,491.04
2024-06-20,P1002,Sparkling Water,Beverages,AquaFresh,East,S003,QuickBuy East,6.78901,4.12345,134,4.1,No,0,549.4
2024-06-20,P1002,Sparkling Water,Beverages,AquaFresh,West,S012,FreshHub West,6.12345,2.87654,90,2.09,No,0,188.1
2024-06-20,P1003,Herbal Shampoo,Personal Care,NatureCare,North,S017,UrbanChoice North,6.78901,3.6789,172,1.55,No,0,266.6
2024-06-20,P1003,Herbal Shampoo,Personal Care,NatureCare,South,S010,QuickStop South,6.21098,3.98765,169,2.2,No,0,371.8
2024-06-20,P1003,Herbal Shampoo,Personal Care,NatureCare,East,S011,CityPantry East,6.76543,4.01234,167,4.23,No,0,706.4100000000001
2024-06-20,P1003,Herbal Shampoo,Personal Care,NatureCare,West,S008,DailyBasket West,6.34567,3.09876,68,5.53,No,0,376.04
2024-06-20,P1004,Chocolate Bar,Snacks,SweetWave,North,S013,SuperSave North,6.56789,3.54321,79,2.11,Yes,20,166.69
2024-06-20,P1004,Chocolate Bar,Snacks,SweetWave,South,S010,QuickStop South,6.21098,3.98765,109,2.14,No,0,233.26000000000002
2024-06-20,P1004,Chocolate Bar,Snacks,SweetWave,East,S007,FastLane East,6.87654,4.23456,165,3.52,Yes,20,580.8
2024-06-20,P1004,Chocolate Bar,Snacks,SweetWave,West,S020,WestGate Store,6.01234,2.76543,45,2.62,No,0,117.9
2024-06-20,P1005,Energy Drink,Beverages,PowerUp,North,S017,UrbanChoice North,6.78901,3.6789,92,5.19,No,0,477.48
2024-06-20,P1005,Energy Drink,Beverages,PowerUp,South,S014,ValueCart South,6.32109,3.65432,31,2.19,No,0,67.89
2024-06-20,P1005,Energy Drink,Beverages,PowerUp,East,S003,QuickBuy East,6.78901,4.12345,198,4.38,Yes,15,867.24
2024-06-20,P1005,Energy Drink,Beverages,PowerUp,West,S016,MetroValue West,6.45678,3.12345,157,3.9,Yes,10,612.3
2024-06-20,P1006,Toilet Paper,Personal Care,SoftCare,North,S013,SuperSave North,6.56789,3.54321,74,1.87,Yes,15,138.38
2024-06-20,P1006,Toilet Paper,Personal Care,SoftCare,South,S010,QuickStop South,6.21098,3.98765,53,3.03,No,0,160.59
2024-06-20,P1006,Toilet Paper,Personal Care,SoftCare,East,S011,CityPantry East,6.76543,4.01234,180,1.13,Yes,15,203.39999999999998
2024-06-20,P1006,Toilet Paper,Personal Care,SoftCare,West,S020,WestGate Store,6.01234,2.76543,178,5.33,No,0,948.74
2024-06-20,P1007,Pretzels,Snacks,SaltyTwist,North,S013,SuperSave North,6.56789,3.54321,160,4.91,No,0,785.6
2024-06-20,P1007,Pretzels,Snacks,SaltyTwist,South,S018,PrimePick South,6.45678,3.54321,185,2.06,No,0,381.1
2024-06-20,P1007,Pretzels,Snacks,SaltyTwist,East,S011,CityPantry East,6.76543,4.01234,136,4.51,Yes,10,613.36
2024-06-20,P1007,Pretzels,Snacks,SaltyTwist,West,S020,WestGate Store,6.01234,2.76543,171,2.23,No,0,381.33
2024-06-20,P1008,Iced Tea,Beverages,TeaZen,North,S013,SuperSave North,6.56789,3.54321,172,3.82,No,0,657.04
2024-06-20,P1008,Iced Tea,Beverages,TeaZen,South,S014,ValueCart South,6.32109,3.65432,138,2.35,No,0,324.3
2024-06-20,P1008,Iced Tea,Beverages,TeaZen,East,S015,QuickPick East,6.65432,4.34567,120,2.1,No,0,252.0
2024-06-20,P1008,Iced Tea,Beverages,TeaZen,West,S016,MetroValue West,6.45678,3.12345,37,5.69,Yes,15,210.53
2024-06-21,P1001,Crunchy Chips,Snacks,MegaCrunch,North,S009,EliteMart North,6.4321,3.21098,63,4.27,Yes,20,269.01
2024-06-21,P1001,Crunchy Chips,Snacks,MegaCrunch,South,S002,CitySuper South,6.12345,3.87654,62,5.09,No,0,315.58
2024-06-21,P1001,Crunchy Chips,Snacks,MegaCrunch,East,S007,FastLane East,6.87654,4.23456,42,4.36,Yes,10,183.12
2024-06-21,P1001,Crunchy Chips,Snacks,MegaCrunch,West,S020,WestGate Store,6.01234,2.76543,98,4.26,No,0,417.47999999999996
2024-06-21,P1002,Sparkling Water,Beverages,AquaFresh,North,S017,UrbanChoice North,6.78901,3.6789,149,1.95,No,0,290.55
2024-06-21,P1002,Sparkling Water,Beverages,AquaFresh,South,S014,ValueCart South,6.32109,3.65432,32,3.48,Yes,20,111.36
2024-06-21,P1002,Sparkling Water,Beverages,AquaFresh,East,S003,QuickBuy East,6.78901,4.12345,179,1.6,No,0,286.40000000000003
2024-06-21,P1002,Sparkling Water,Beverages,AquaFresh,West,S016,MetroValue West,6.45678,3.12345,57,4.84,No,0,275.88
2024-06-21,P1003,Herbal Shampoo,Personal Care,NatureCare,North,S017,UrbanChoice North,6.78901,3.6789,199,1.04,No,0,206.96
2024-06-21,P1003,Herbal Shampoo,Personal Care,NatureCare,South,S006,PrimeCart South,6.09876,3.76543,146,2.81,No,0,410.26
2024-06-21,P1003,Herbal Shampoo,Personal Care,NatureCare,East,S019,EastBay Market,6.98765,4.45678,103,2.79,No,0,287.37
2024-06-21,P1003,Herbal Shampoo,Personal Care,NatureCare,West,S020,WestGate Store,6.01234,2.76543,186,4.83,No,0,898.38
2024-06-21,P1004,Chocolate Bar,Snacks,SweetWave,North,S001,MetroMart North,6.54321,3.32109,85,1.39,No,0,118.14999999999999
2024-06-21,P1004,Chocolate Bar,Snacks,SweetWave,South,S018,PrimePick South,6.45678,3.54321,179,4.36,No,0,780.44
2024-06-21,P1004,Chocolate Bar,Snacks,SweetWave,East,S003,QuickBuy East,6.78901,4.12345,69,4.83,No,0,333.27
2024-06-21,P1004,Chocolate Bar,Snacks,SweetWave,West,S016,MetroValue West,6.45678,3.12345,124,4.07,No,0,504.68000000000006
2024-06-21,P1005,Energy Drink,Beverages,PowerUp,North,S009,EliteMart North,6.4321,3.21098,61,5.44,No,0,331.84000000000003
2024-06-21,P1005,Energy Drink,Beverages,PowerUp,South,S010,QuickStop South,6.21098,3.98765,65,3.7,No,0,240.5
2024-06-21,P1005,Energy Drink,Beverages,PowerUp,East,S019,EastBay Market,6.98765,4.45678,167,4.18,No,0,698.06
2024-06-21,P1005,Energy Drink,Beverages,PowerUp,West,S012,FreshHub West,6.12345,2.87654,70,2.03,No,0,142.1
2024-06-21,P1006,Toilet Paper,Personal Care,SoftCare,North,S009,EliteMart North,6.4321,3.21098,165,1.67,No,0,275.55
2024-06-21,P1006,Toilet Paper,Personal Care,SoftCare,South,S010,QuickStop South,6.21098,3.98765,56,2.45,No,0,137.20000000000002
2024-06-21,P1006,Toilet Paper,Personal Care,SoftCare,East,S007,FastLane East,6.87654,4.23456,175,5.87,No,0,1027.25
2024-06-21,P1006,Toilet Paper,Personal Care,SoftCare,West,S020,WestGate Store,6.01234,2.76543,108,5.61,Yes,20,605.88
2024-06-21,P1007,Pretzels,Snacks,SaltyTwist,North,S001,MetroMart North,6.54321,3.32109,115,5.73,Yes,15,658.95
2024-06-21,P1007,Pretzels,Snacks,SaltyTwist,South,S010,QuickStop South,6.21098,3.98765,151,2.59,Yes,10,391.09
2024-06-21,P1007,Pretzels,Snacks,SaltyTwist,East,S011,CityPantry East,6.76543,4.01234,110,4.14,No,0,455.4
2024-06-21,P1007,Pretzels,Snacks,SaltyTwist,West,S008,DailyBasket West,6.34567,3.09876,105,2.8,No,0,294.0
2024-06-21,P1008,Iced Tea,Beverages,TeaZen,North,S005,UrbanGrocer North,6.65432,3.4321,156,1.26,No,0,196.56
2024-06-21,P1008,Iced Tea,Beverages,TeaZen,South,S010,QuickStop South,6.21098,3.98765,198,5.94,No,0,1176.1200000000001
2024-06-21,P1008,Iced Tea,Beverages,TeaZen,East,S003,QuickBuy East,6.78901,4.12345,35,1.84,No,0,64.4
2024-06-21,P1008,Iced Tea,Beverages,TeaZen,West,S020,WestGate Store,6.01234,2.76543,154,2.48,No,0,381.92
2024-06-22,P1001,Crunchy Chips,Snacks,MegaCrunch,North,S017,UrbanChoice North,6.78901,3.6789,120,2.47,Yes,10,296.40000000000003
2024-06-22,P1001,Crunchy Chips,Snacks,MegaCrunch,South,S014,ValueCart South,6.32109,3.65432,102,2.66,Yes,10,271.32
2024-06-22,P1001,Crunchy Chips,Snacks,MegaCrunch,East,S015,QuickPick East,6.65432,4.34567,150,1.68,No,0,252.0
2024-06-22,P1001,Crunchy Chips,Snacks,MegaCrunch,West,S008,DailyBasket West,6.34567,3.09876,42,4.07,No,0,170.94
2024-06-22,P1002,Sparkling Water,Beverages,AquaFresh,North,S013,SuperSave North,6.56789,3.54321,92,1.77,Yes,10,162.84
2024-06-22,P1002,Sparkling Water,Beverages,AquaFresh,South,S014,ValueCart South,6.32109,3.65432,92,3.91,No,0,359.72
2024-06-22,P1002,Sparkling Water,Beverages,AquaFresh,East,S007,FastLane East,6.87654,4.23456,89,3.37,No,0,299.93
2024-06-22,P1002,Sparkling Water,Beverages,AquaFresh,West,S004,ValueHub West,6.23456,2.98765,125,2.08,No,0,260.0
2024-06-22,P1003,Herbal Shampoo,Personal Care,NatureCare,North,S013,SuperSave North,6.56789,3.54321,75,1.42,No,0,106.5
2024-06-22,P1003,Herbal Shampoo,Personal Care,NatureCare,South,S002,CitySuper South,6.12345,3.87654,69,3.26,No,0,224.94
2024-06-22,P1003,Herbal Shampoo,Personal Care,NatureCare,East,S015,QuickPick East,6.65432,4.34567,115,2.43,No,0,279.45000000000005
2024-06-22,P1003,Herbal Shampoo,Personal Care,NatureCare,West,S016,MetroValue West,6.45678,3.12345,68,1.07,Yes,20,72.76
2024-06-22,P1004,Chocolate Bar,Snacks,SweetWave,North,S013,SuperSave North,6.56789,3.54321,104,5.76,No,0,599.04
2024-06-22,P1004,Chocolate Bar,Snacks,SweetWave,South,S006,PrimeCart South,6.09876,3.76543,121,5.67,Yes,15,686.0699999999999
2024-06-22,P1004,Chocolate Bar,Snacks,SweetWave,East,S007,FastLane East,6.87654,4.23456,76,2.15,No,0,163.4
2024-06-22,P1004,Chocolate Bar,Snacks,SweetWave,West,S012,FreshHub West,6.12345,2.87654,180,4.28,No,0,770.4000000000001
2024-06-22,P1005,Energy Drink,Beverages,PowerUp,North,S013,SuperSave North,6.56789,3.54321,155,1.14,No,0,176.7
2024-06-22,P1005,Energy Drink,Beverages,PowerUp,South,S014,ValueCart South,6.32109,3.65432,172,3.83,No,0,658.76
2024-06-22,P1005,Energy Drink,Beverages,PowerUp,East,S007,FastLane East,6.87654,4.23456,140,4.55,No,0,637.0
2024-06-22,P1005,Energy Drink,Beverages,PowerUp,West,S016,MetroValue West,6.45678,3.12345,109,4.43,Yes,15,482.86999999999995
2024-06-22,P1006,Toilet Paper,Personal Care,SoftCare,North,S013,SuperSave North,6.56789,3.54321,88,2.71,Yes,10,238.48
2024-06-22,P1006,Toilet Paper,Personal Care,SoftCare,South,S006,PrimeCart South,6.09876,3.76543,70,5.73,No,0,401.1
2024-06-22,P1006,Toilet Paper,Personal Care,SoftCare,East,S003,QuickBuy East,6.78901,4.12345,107,4.74,No,0,507.18
2024-06-22,P1006,Toilet Paper,Personal Care,SoftCare,West,S016,MetroValue West,6.45678,3.12345,189,4.91,No,0,927.99
2024-06-22,P1007,Pretzels,Snacks,SaltyTwist,North,S005,UrbanGrocer North,6.65432,3.4321,147,1.04,Yes,20,152.88
2024-06-22,P1007,Pretzels,Snacks,SaltyTwist,South,S002,CitySuper South,6.12345,3.87654,142,5.75,No,0,816.5
2024-06-22,P1007,Pretzels,Snacks,SaltyTwist,East,S003,QuickBuy East,6.78901,4.12345,148,1.54,No,0,227.92000000000002
2024-06-22,P1007,Pretzels,Snacks,SaltyTwist,West,S020,WestGate Store,6.01234,2.76543,86,3.1,No,0,266.6
2024-06-22,P1008,Iced Tea,Beverages,TeaZen,North,S009,EliteMart North,6.4321,3.21098,168,4.71,No,0,791.28
2024-06-22,P1008,Iced Tea,Beverages,TeaZen,South,S014,ValueCart South,6.32109,3.65432,152,5.57,Yes,10,846.6400000000001
2024-06-22,P1008,Iced Tea,Beverages,TeaZen,East,S007,FastLane East,6.87654,4.23456,106,2.75,No,0,291.5
2024-06-22,P1008,Iced Tea,Beverages,TeaZen,West,S008,DailyBasket West,6.34567,3.09876,125,1.43,Yes,10,178.75
2024-06-23,P1001,Crunchy Chips,Snacks,MegaCrunch,North,S009,EliteMart North,6.4321,3.21098,98,4.31,Yes,10,422.37999999999994
2024-06-23,P1001,Crunchy Chips,Snacks,MegaCrunch,South,S002,CitySuper South,6.12345,3.87654,148,2.62,Yes,15,387.76
2024-06-23,P1001,Crunchy Chips,Snacks,MegaCrunch,East,S015,QuickPick East,6.65432,4.34567,92,2.11,No,0,194.11999999999998
2024-06-23,P1001,Crunchy Chips,Snacks,MegaCrunch,West,S020,WestGate Store,6.01234,2.76543,139,3.69,No,0,512.91
2024-06-23,P1002,Sparkling Water,Beverages,AquaFresh,North,S001,MetroMart North,6.54321,3.32109,111,4.55,No,0,505.04999999999995
2024-06-23,P1002,Sparkling Water,Beverages,AquaFresh,South,S006,PrimeCart South,6.09876,3.76543,130,5.8,No,0,754.0
2024-06-23,P1002,Sparkling Water,Beverages,AquaFresh,East,S003,QuickBuy East,6.78901,4.12345,150,2.08,No,0,312.0
2024-06-23,P1002,Sparkling Water,Beverages,AquaFresh,West,S008,DailyBasket West,6.34567,3.09876,57,2.67,Yes,20,152.19
2024-06-23,P1003,Herbal Shampoo,Personal Care,NatureCare,North,S009,EliteMart North,6.4321,3.21098,199,5.17,No,0,1028.83
2024-06-23,P1003,Herbal Shampoo,Personal Care,NatureCare,South,S018,PrimePick South,6.45678,3.54321,81,3.29,No,0,266.49
2024-06-23,P1003,Herbal Shampoo,Personal Care,NatureCare,East,S003,QuickBuy East,6.78901,4.12345,161,2.67,Yes,20,429.87
2024-06-23,P1003,Herbal Shampoo,Personal Care,NatureCare,West,S016,MetroValue West,6.45678,3.12345,174,1.45,Yes,20,252.29999999999998
2024-06-23,P1004,Chocolate Bar,Snacks,SweetWave,North,S001,MetroMart North,6.54321,3.32109,144,1.37,Yes,10,197.28000000000003
2024-06-23,P1004,Chocolate Bar,Snacks,SweetWave,South,S002,CitySuper South,6.12345,3.87654,75,5.36,No,0,402.0
2024-06-23,P1004,Chocolate Bar,Snacks,SweetWave,East,S007,FastLane East,6.87654,4.23456,66,1.91,No,0,126.05999999999999
2024-06-23,P1004,Chocolate Bar,Snacks,SweetWave,West,S016,MetroValue West,6.45678,3.12345,102,5.5,Yes,20,561.0
2024-06-23,P1005,Energy Drink,Beverages,PowerUp,North,S009,EliteMart North,6.4321,3.21098,70,4.95,No,0,346.5
2024-06-23,P1005,Energy Drink,Beverages,PowerUp,South,S002,CitySuper South,6.12345,3.87654,160,1.73,No,0,276.8
2024-06-23,P1005,Energy Drink,Beverages,PowerUp,East,S003,QuickBuy East,6.78901,4.12345,67,1.68,Yes,10,112.56
2024-06-23,P1005,Energy Drink,Beverages,PowerUp,West,S004,ValueHub West,6.23456,2.98765,177,2.76,No,0,488.52
2024-06-23,P1006,Toilet Paper,Personal Care,SoftCare,North,S009,EliteMart North,6.4321,3.21098,199,4.65,No,0,925.35
2024-06-23,P1006,Toilet Paper,Personal Care,SoftCare,South,S014,ValueCart South,6.32109,3.65432,39,1.15,No,0,44.849999999999994
2024-06-23,P1006,Toilet Paper,Personal Care,SoftCare,East,S007,FastLane East,6.87654,4.23456,131,1.02,Yes,10,133.62
2024-06-23,P1006,Toilet Paper,Personal Care,SoftCare,West,S016,MetroValue West,6.45678,3.12345,51,2.41,No,0,122.91000000000001
2024-06-23,P1007,Pretzels,Snacks,SaltyTwist,North,S005,UrbanGrocer North,6.65432,3.4321,79,4.66,No,0,368.14
2024-06-23,P1007,Pretzels,Snacks,SaltyTwist,South,S010,QuickStop South,6.21098,3.98765,130,2.98,No,0,387.4
2024-06-23,P1007,Pretzels,Snacks,SaltyTwist,East,S003,QuickBuy East,6.78901,4.12345,153,2.58,No,0,394.74
2024-06-23,P1007,Pretzels,Snacks,SaltyTwist,West,S004,ValueHub West,6.23456,2.98765,59,4.28,Yes,20,252.52
2024-06-23,P1008,Iced Tea,Beverages,TeaZen,North,S001,MetroMart North,6.54321,3.32109,155,3.05,No,0,472.75
2024-06-23,P1008,Iced Tea,Beverages,TeaZen,South,S018,PrimePick South,6.45678,3.54321,182,5.77,No,0,1050.1399999999999
2024-06-23,P1008,Iced Tea,Beverages,TeaZen,East,S015,QuickPick East,6.65432,4.34567,188,4.62,No,0,868.5600000000001
2024-06-23,P1008,Iced Tea,Beverages,TeaZen,West,S016,MetroValue West,6.45678,3.12345,148,2.93,Yes,15,433.64000000000004
2024-06-24,P1001,Crunchy Chips,Snacks,MegaCrunch,North,S001,MetroMart North,6.54321,3.32109,138,5.71,No,0,787.98
2024-06-24,P1001,Crunchy Chips,Snacks,MegaCrunch,South,S010,QuickStop South,6.21098,3.98765,109,1.38,No,0,150.42
2024-06-24,P1001,Crunchy Chips,Snacks,MegaCrunch,East,S015,QuickPick East,6.65432,4.34567,45,4.41,No,0,198.45000000000002
